id,fetched_at,name,album_type,available_markets_rowid,external_id_upc,copyright_c,copyright_p,label,popularity,release_date,release_date_precision,total_tracks
1hsKA0teHPi3wzSbpmLiph,2025-03-13 00:00:00.000000 +00:00,RIDER GENOM STORMEN,single,3,8721253118589,2024 Gozzi Records,2024 Gozzi Records,Gozzi Records,27,2024-10-25,day,1
7d3OXIO5dQABLh3r0UAudW,2025-03-13 00:00:00.000000 +00:00,Samma Sak,single,2,00602475405313,"© 2024 Fredrik Danielson EF, under exclusive license to Universal Music AB","℗ 2024 Fredrik Danielson EF, under exclusive license to Universal Music AB",Universal Music AB,21,2024-10-25,day,1
3tlPDdgLz6mlWlvL9Lxd3w,2025-03-13 00:00:00.000000 +00:00,GE DOM VAD DOM TÅL,single,4,5034644119281,2024 House of Albatraoz distributed by ADA Nordic,2024 House of Albatraoz distributed by ADA Nordic,House of Albatraoz,12,2024-10-25,day,1
5ktnrIlwFjoD7c4AyZsqzm,2025-03-13 00:00:00.000000 +00:00,Da La Larna,single,4,5034644185040,2024 Nakatomi distributed by ADA Nordic,2024 Nakatomi distributed by ADA Nordic,Nakatomi Productions,27,2024-10-25,day,1
3qs72Lj0BQPuQegqx5vbUJ,2025-03-13 00:00:00.000000 +00:00,Upp & Ner (feat. Lia Larsson),single,4,5021732497154,"© 2024 BIG DROP Music, a divison of Warner Music Sweden AB","℗ 2024 BIG DROP Music, a divison of Warner Music Sweden AB",WM Sweden,30,2024-10-11,day,1
4dOvfsXKkoZq78BjvSgmvr,2025-03-13 00:00:00.000000 +00:00,Swedish Fika,single,3,7300342190753,32303234-2052-6164-696f-416464696374,32303234-2052-6164-696f-416464696374,RadioAddict,7,2024-10-04,day,2
18WGEvBmphNmp9ncQ08S5M,2025-03-13 00:00:00.000000 +00:00,DRÄNK DEN,single,3,7332181127911,"2024 Roxy Recordings, a division of Playground Music Scandinavia AB","2024 Roxy Recordings, a division of Playground Music Scandinavia AB",Roxy Recordings,38,2024-09-27,day,1
7l4ilKDIH6OcKKgVMLptXZ,2025-03-13 00:00:00.000000 +00:00,Gitti,single,3,7300342160251,2024 Bland Molnen/Fever World,2024 Bland Molnen/Fever World,Bland Molnen/Fever World,29,2024-10-04,day,1
6lLx8fBlqZzKuJ07F39PYE,2025-03-13 00:00:00.000000 +00:00,UPPLOPP,single,3,196872516661,,(P) 2024 GMG Sweden AB. Distributed by Sony Music Entertainment Sweden AB,GMG SWEDEN AB,28,2024-10-18,day,1
37hp4WQU5PP4z5YclBFLdj,2025-03-13 00:00:00.000000 +00:00,Sometimes I Cry When I’m Alone,single,4,5034644092751,2024 Zatara Recordings,2024 Zatara Recordings,Zatara Recordings,28,2024-10-18,day,5
6DiwQrav7xx5dgTqhmMzQu,2025-03-13 00:00:00.000000 +00:00,Inget kvar,single,3,198885326626,2024 Gröna Huset Studios,2024 Gröna Huset Studios,Gröna Huset Studios,4,2024-10-11,day,1
3QAPPTWv2hjPGvI07EurkE,2025-03-13 00:00:00.000000 +00:00,Boten Anna,single,2,00602475750864,"© 2024 BackTrack Recordings, distributed by Universal Music AB","℗ 2024 BackTrack Recordings, distributed by Universal Music AB",Universal Music AB,25,2024-09-27,day,1
3DqTOXqAYA9sjSjpdQ7aHw,2025-03-13 00:00:00.000000 +00:00,PSG,single,4,5034644105130,2024 Paid in Full Records under exclusive distribution to Asylum Nordics/ADA Nordic,2024 Paid in Full Records under exclusive distribution to Asylum Nordics/ADA Nordic,23,48,2024-09-27,day,1
0WvLEXGEGQxN2gCtv45Q4P,2025-03-13 00:00:00.000000 +00:00,Ett Glas Ifrån,single,3,198885555514,2024 Rockan Records,2024 Rockan Records,Rockan Records,5,2024-10-11,day,1
2f1VWbESqFkqIUC0uut3PR,2025-03-13 00:00:00.000000 +00:00,Farbror blå (halli hallå),single,3,7300342391143,2024 Imperia Records,2024 Imperia Records,Imperia Records,25,2024-10-11,day,1
5x9vEH7SOMu1l1xUyfAGpP,2025-03-13 00:00:00.000000 +00:00,Salut (Sped Up Remix),single,2,00602475069157,© 2024 Universal Music AB,℗ 2024 Universal Music AB,Universal Music AB,32,2024-08-09,day,2
22fdpmWw9AzoOuxw8Kki0R,2025-03-13 00:00:00.000000 +00:00,PPP,single,2,00602475315520,© 2024 Universal Music AB,℗ 2024 Universal Music AB,Universal Music AB,15,2024-10-11,day,1
2EouvBFZDiR6leHBU4ClRX,2025-03-13 00:00:00.000000 +00:00,BIG DICK,single,3,8721093990673,2024 Gozzi Records,2024 Gozzi Records,Gozzi Records,32,2024-10-04,day,1
4KHCoCHdNGHNcUdzqZkDHO,2025-03-13 00:00:00.000000 +00:00,Vem kan segla förutan vind,single,2,00602475752578,"© 2024 BackTrack Recordings, distributed by Universal Music AB","℗ 2024 BackTrack Recordings, distributed by Universal Music AB",Universal Music AB,25,2024-10-11,day,1
7gtvQgvvC8JrSC9mSpbvfP,2025-03-13 00:00:00.000000 +00:00,AYT,single,2,00602475288947,"© 2024 Ballin´ Records, distributed by Universal Music Norway","℗ 2024 Ballin´ Records, distributed by Universal Music Norway",Universal Music AS Distributed Labels,41,2024-09-27,day,1
5RroDYaHw0mjpoKPKWNY1y,2025-03-13 00:00:00.000000 +00:00,När Spriten Har Gått Ur,single,4,198830962015,2024 GFM,2024 GFM,Henric Edström,18,2024-08-30,day,1
5Thr5ZPBin75AVqjxO41OA,2025-03-13 00:00:00.000000 +00:00,DISCO DISCO DISCO,single,3,7300342259689,2024 Imperia Records,2024 Imperia Records,Imperia Records,11,2024-09-27,day,1
2nVQ7uKZ4XjnTIojVOouJI,2025-03-13 00:00:00.000000 +00:00,fucka upp igen,single,4,198830953525,2024 Chris Taylor distributed by ADA nordic,2024 Chris Taylor distributed by ADA nordic,Chris Taylor,24,2024-09-27,day,1
2d9nhH2AHzxAf1Bo2PfCs9,2025-03-13 00:00:00.000000 +00:00,Så længe jeg er sexy.,single,2,00602465963953,© 2024 Universal Music (Denmark) A/S,℗ 2024 Universal Music (Denmark) A/S,Universal Music A/S,52,2024-08-02,day,1
2fGskogtwo8VOklp0B6wUJ,2025-03-13 00:00:00.000000 +00:00,Ska Du Med,single,2,00602475262305,"© 2024 BL, under exclusive license to Universal Music AB","℗ 2024 BL, under exclusive license to Universal Music AB",Universal Music AB,32,2024-09-20,day,1
1uf59YtLg0GbsRDbRE3U4H,2025-03-13 00:00:00.000000 +00:00,Talk My Shit,single,4,5034644031095,2024 Kiil Records,2024 Kiil Records,Roc Boyz,42,2024-09-13,day,1
50FW32GxCl7QPHG8IC44cL,2025-03-13 00:00:00.000000 +00:00,Dalatjej,single,3,7333041031294,© 2024 NINETONE RECORDS,℗ 2024 NINETONE RECORDS,Ninetone,11,2024-09-27,day,1
1HFvI4tQjogvGtC8ncQrCi,2025-03-13 00:00:00.000000 +00:00,REGNBLÖTA SKOR,single,3,198887308972,2024 OKVH MUSIC,2024 OKVH MUSIC,OKVH MUSIC,24,2024-09-27,day,1
0hvT3yIEysuuvkK73vgdcW,2025-03-13 00:00:00.000000 +00:00,GNX,album,2,00602475681120,"© 2024 pgLang, under exclusive license to Interscope Records","℗ 2024 pgLang, under exclusive license to Interscope Records","pgLang, under exclusive license to Interscope Records",93,2024-11-22,day,12
4B4Elma4nNDUyl6D5PvQkj,2025-03-13 00:00:00.000000 +00:00,Short n' Sweet,album,2,00602465957419,"© 2024 Island Records, a division of UMG Recordings, Inc.","℗ 2024 Island Records, a division of UMG Recordings, Inc.",Island Records,69,2024-08-23,day,12
2GHbc54y99znaPCsyzvLjR,2025-03-13 00:00:00.000000 +00:00,Fall Back / Selfish Game,single,3,9360932160595,2024 GSL,2024 GSL,GSL,66,2024-03-22,day,2
3VQkNrG74QPY4rHBPoyZYZ,2025-03-13 00:00:00.000000 +00:00,534f5320-4465-6c75-7865-3a204c414e41,album,3,196871766890,,"(P) 2024 Top Dawg Entertainment, under exclusive license to RCA Records",Top Dawg Entertainment/RCA Records,89,2024-12-20,day,38
48qd9sU3xqYJbKaxHCciJL,2025-03-13 00:00:00.000000 +00:00,Unreal Unearth: Unaired,album,48,00602475133650,"© 2024 Rubyworks Limited, under assignment to Universal Music Operations Limited","℗ 2024 Rubyworks Limited, under assignment to Universal Music Operations Limited",Rubyworks / Universal-Island Records Ltd,74,2024-08-19,day,23
1uE3dRPe3SrGdNhd1nWlSa,2025-03-13 00:00:00.000000 +00:00,Bird's Eye,album,4,075679660459,© 2024 Atlantic Recording Corporation,℗ 2024 Atlantic Recording Corporation,41746c61-6e74-6963-2052-65636f726473,67,2024-08-09,day,11
5aelly3dAJd7yZlgUHpLBw,2025-03-13 00:00:00.000000 +00:00,blue,single,3,0748777703419,"2024 yung kai under exclusive license to Flood Division, LLC / BMG Rights Management (US) LLC","2024 yung kai under exclusive license to Flood Division, LLC / BMG Rights Management (US) LLC",BMG Rights Management (US) LLC,79,2024-08-02,day,1
0b64yYszabe2wxhG1PiSQo,2025-03-13 00:00:00.000000 +00:00,MUTT,single,2,00602468092711,"© 2024 UMG Recordings, Inc. & EZMNY Records, LLC","℗ 2024 UMG Recordings, Inc. & EZMNY Records, LLC",EZMNY Records/Motown Records,65,2024-08-09,day,1
1vNUD9sUBRHFFQiwYZm232,2025-03-13 00:00:00.000000 +00:00,Loco,single,3,1963622794339,2024 Josa Records,2024 Josa Records,Josa Records,78,2024-12-20,day,1
0aX0UXrHG2ceYIxTQcqJdA,2025-03-13 00:00:00.000000 +00:00,Cosa Nuestra,album,3,196872401516,,(P) 2024 Sony Music Entertainment US Latin LLC under exclusive license from Duars Entertainment Corp.,Sony Music Latin/Duars Entertainment,87,2024-11-15,day,18
0Kzb3u6kMnOJOZXYFSk33F,2025-03-13 00:00:00.000000 +00:00,48415244-5354-4f4e-4520-50535943484f,album,4,075679644886,"Cactus Jack, © 2024 Atlantic Records Group LLC","Cactus Jack, ℗ 2024 Atlantic Records Group LLC",Cactus Jack / Atlantic,82,2024-06-14,day,16
6jGjJCN5uEufVPfbbdjVbf,2025-03-13 00:00:00.000000 +00:00,Pasaporte,single,3,196872460919,,(P) 2024 Sony Music Entertainment US Latin LLC under exclusive license from Duars Entertainment Corp.,Sony Music Latin/Duars Entertainment,49,2024-09-26,day,1
6HQJWzhmmKLP9fKjM4jsyY,2025-03-13 00:00:00.000000 +00:00,Seasons,single,3,859787342977,32303234-2053-616d-2041-757374696e73,32303234-2053-616d-2041-757374696e73,Sam Austins,64,2024-05-21,day,1
3k3lBgSzva1P7XqfqxzmIj,2025-03-13 00:00:00.000000 +00:00,504f4f4b-4945-2753-2052-45515549454d,single,4,797885496850,© 2024 Sailorr,e2849720-3230-3234-2053-61696c6f7272,Sailorr,57,2024-11-07,day,1
3jL7EW4fj5JoT8yqImgUBC,2025-03-13 00:00:00.000000 +00:00,UNDERRATED,album,8,00602445407712,© 2021 CMG,℗ 2021 CMG,CMG,61,2021-12-24,day,16
1hjqg3TuQ2YqooaPhxHwdv,2025-03-13 00:00:00.000000 +00:00,Touch,single,55,00602468047087,© 2024 HYBE UMG LLC,℗ 2024 HYBE UMG LLC,HYBE/Geffen,70,2024-07-26,day,1
6KiPy0AFWwVK4pTIstFbLz,2025-03-13 00:00:00.000000 +00:00,PELIGROSA,single,3,198542319206,2024 FloyyMenor under exclusive license to UnitedMasters LLC,2024 FloyyMenor under exclusive license to UnitedMasters LLC,FloyyMenor under exclusive license to UnitedMasters LLC,68,2024-07-12,day,1
5udw4f9l9vwuJVkrbRFy3j,2025-03-13 00:00:00.000000 +00:00,Remember Me,album,8,00602567832256,© 2014 EMPIRE Recordings Inc.,℗ 2014 EMPIRE Recordings Inc.,Empire Distribution/Republic,63,2014-03-25,day,16
20RMokVwJ2wjQ0s8FOdOFC,2025-03-13 00:00:00.000000 +00:00,No Strings Attached,album,3,012414170224,,(P) 2000 Zomba Recording LLC,Jive,73,2000-03-21,day,12
2Q2TRdT994vTzGE3Grmmht,2025-03-13 00:00:00.000000 +00:00,Love Sick (Deluxe),album,4,075679693457,"Cactus Jack, © 2023 Atlantic Records Group LLC","Cactus Jack, ℗ 2023 Atlantic Records Group LLC",Cactus Jack / Atlantic,78,2023-02-28,day,20
4teIzIcBlCmrMrJ0asA1iq,2025-03-13 00:00:00.000000 +00:00,Rock,single,3,723277880365,2024 broke,2024 broke / Isekai,broke,65,2024-10-11,day,1
5LMfBxAyFy41CavxGAykHR,2025-03-13 00:00:00.000000 +00:00,Coastal Grooves,album,56,5034202025955,2011 Domino Recording Co Ltd,2011 Domino Recording Co Ltd,Domino Recording Co,67,2011-08-08,day,10
5Zwbll6KYxOjZSuxRjQDEm,2025-03-13 00:00:00.000000 +00:00,KEHLANI,single,4,075679639769,"A 300 Entertainment release. Under exclusive license to 300 Entertainment LLC., © 2024 Indigo Kid Ltd.","A 300 Entertainment release. Under exclusive license to 300 Entertainment LLC., ℗ 2024 Indigo Kid Ltd.",300 Entertainment,67,2024-06-24,day,3
1KNUCVXgIxKUGiuEB8eG0i,2025-03-13 00:00:00.000000 +00:00,Charm,album,3,00196922936043,© 2024 Clairo Records LLC,℗ 2024 Clairo Records LLC,Clairo,77,2024-07-12,day,11
73CN9zX4PxZ5kejWqPTCOz,2025-03-13 00:00:00.000000 +00:00,Harpy Hare,single,3,019798668392,2024 Keath Ósk,2024 Keath Ósk,Independent,64,2024-01-04,day,1
2THNAoibV6yyuZcvaU9U5x,2025-03-13 00:00:00.000000 +00:00,Linger / Heading For The Door (Sirius XM Session),single,3,3617388582935,2024 OURNESS PTY LTD,2024 OURNESS PTY LTD,OURNESS PTY LTD,66,2024-05-31,day,2
6k4sB6SP3ekH3iIhaDuUV4,2025-03-13 00:00:00.000000 +00:00,"Double Life (From ""Despicable Me 4"")",single,3,196872103007,,"(P) 2024 Universal Studios. Distributed by Columbia Records, a division of Sony Music Entertainment, under exclusive license by Universal Studios. Motion Picture Artwork & Photos (c) 2024 Universal Studios.)",Columbia,63,2024-06-14,day,1
0FzWvaeMBfKBCqxHTLVlB8,2025-03-13 00:00:00.000000 +00:00,MEGAN,album,4,075679642554,© 2024 Hot Girl Productions LLC,℗ 2024 Hot Girl Productions LLC,Hot Girl Productions,70,2024-06-28,day,18
3VY29d0cCe38jPSYvAiI0D,2025-03-13 00:00:00.000000 +00:00,TGIF,single,2,00602465973754,© 2024 CMG/Interscope Records,℗ 2024 CMG/Interscope Records,CMG/Interscope Records,58,2024-06-21,day,4
6ubgnzYckmWTNuCpc5Di5i,2025-03-13 00:00:00.000000 +00:00,Hotel Cabana (Deluxe Version),album,57,00602537549467,"© 2013 Naughty Boy Recordings Limited, under exclusive licence to Virgin Records Ltd","℗ 2013 Naughty Boy Recordings Limited, under exclusive licence to Virgin Records Ltd",Virgin Records Ltd,70,2013-01-01,day,20
3VNxRarx9HUI5w7DHv0TBj,2025-03-13 00:00:00.000000 +00:00,Stargazing,single,3,196872051872,,(P) 2024 Sony Music Entertainment UK Limited under exclusive licence from It's Okay To Feel Limited,RCA Records Label,75,2024-05-10,day,1
3x3G6TKWWgRS1vWp03FoNb,2025-03-13 00:00:00.000000 +00:00,4d722042-6561-7420-5468-6520526f6164,album,3,196871910347,,"(P) 2024 Alamo Records, LLC/Sony Music Entertainment",Alamo,65,2024-03-15,day,17
4Oy8aMeS4lDCTK3Ukss3Dd,2025-03-13 00:00:00.000000 +00:00,Dreamin,single,3,808391266469,2015 OVO Sound under exclusive license to Santa Anna Label Group,2015 OVO Sound under exclusive license to Santa Anna Label Group,OVO Sound,72,2015-03-08,day,2
5PmtX9B5vNa4uaiXQVn4Gx,2025-03-13 00:00:00.000000 +00:00,In Sexyy We Trust,album,3,797885187680,,2024 Rebel/gamma.,Rebel/gamma.,67,2024-05-24,day,14
64hLB1z6eR03woX3HDJZSU,2025-03-13 00:00:00.000000 +00:00,Stuck In The Middle,single,3,195336565030,,"(P) 2020 Fourth Wall LLC, under exclusive license to last nite/Arista Records, a division of Sony Music Entertainment",Arista Records,45,2020-05-29,day,1
7Et3bSTLLqdABO1qCxUplS,2025-03-13 00:00:00.000000 +00:00,Oxymoron (Deluxe),album,8,00602537709809,© 2014 Interscope Records,℗ 2014 Interscope Records,Schoolboy Q,71,2014-01-01,day,15
65Qr7xBuGjO0x1iWicAuze,2025-03-13 00:00:00.000000 +00:00,Funniest Thing,single,4,5034644349879,"2025 Freebird Entertainment AB, distributed by ADA Nordic","2025 Freebird Entertainment AB, distributed by ADA Nordic",Freebird Entertainment AB,51,2025-02-07,day,1
7fvZOXZ2ttLiJNBjjLEBbg,2025-03-13 00:00:00.000000 +00:00,Uno II,single,3,8721253438984,2025 Shrimptech Enterprises,2025 Shrimptech Enterprises,Shrimptech Enterprises,52,2025-02-27,day,2
5RPK7laTtrNhcZcSS2rvkz,2025-03-13 00:00:00.000000 +00:00,4b616d69-6b61-7a65-204c-696665204550,single,2,00602478000874,© 2025 Universal Music AB,℗ 2025 Universal Music AB,Universal Music AB,44,2025-03-07,day,4
47DIJNO8Fgzi9ptduzI7R2,2025-03-13 00:00:00.000000 +00:00,Satanized,single,58,00602475939856,© 2025 Universal Music AB / Spindel Records,℗ 2025 Universal Music AB / Spindel Records,Universal Music AB,48,2025-03-05,day,1
11oOeIlvorIYXnd5DLWuUn,2025-03-13 00:00:00.000000 +00:00,Warning Signs,single,3,198704148521,© 2024 Promised Land Recordings Limited,℗ 2024 Promised Land Recordings Limited,Promised Land Recordings,46,2024-10-11,day,1
41XXzH7d7sd6yKcxQz0aXP,2025-03-13 00:00:00.000000 +00:00,Kaprifol,single,3,196872772142,,(P) 2025 Korpstaden Produktion AB under exclusive license to Sony Music Entertainment Sweden AB,Korpstaden Produktion,46,2025-01-10,day,1
2x7SaulIo7LlGEx7EYAz1m,2025-03-13 00:00:00.000000 +00:00,Never Look Down,single,3,196872706161,,(P) 2025 Roar and Rumble Music under exlusive license to Columbia/Sony Music Entertainment Sweden AB,Columbia,46,2025-01-10,day,1
7mXhFByOKqVfAM8TxYMX9M,2025-03-13 00:00:00.000000 +00:00,Det sista jag behöver,single,2,00602475750598,"© 2025 Dex Music AB, under exclusive license to Universal Music AB","℗ 2025 Dex Music AB, under exclusive license to Universal Music AB",Universal Music AB,43,2025-01-10,day,1
2enusIhJR7oAklWcuj0UgO,2025-03-13 00:00:00.000000 +00:00,Discomforts,album,58,196871962834,,(P) 2024 Mayfly Recordings under license to Sony Music Entertainment Sweden AB,Mayfly Recordings,50,2024-09-27,day,13
0qjGLYAqhK463WXqmkL0WO,2025-03-13 00:00:00.000000 +00:00,Så mycket bättre 2024 - Tolkningarna,single,3,196872686449,,(P) 2024 Midsommmarnatt under exclusive license to Sony Music Entertainment Sweden AB,Sony Music Sweden,47,2024-11-22,day,6
3GUacx6dbm7SNjNGel4srO,2025-03-13 00:00:00.000000 +00:00,Cold As Ice,single,3,644401461253,2025 LoudKult,2025 LoudKult,LoudKult,40,2025-01-17,day,1
0GCPTSJvxI0pqUEuhOGSaS,2025-03-13 00:00:00.000000 +00:00,Smile Boy,single,3,640948370379,2024 Bamboo Artists,2024 Bamboo Artists,Bamboo Artists,41,2024-10-11,day,2
4a1vLUmOFdCWKRveif26Ja,2025-03-13 00:00:00.000000 +00:00,02:30,single,3,196872726930,,(P) 2025 Sony Music Entertainment Sweden AB,Sony Music Sweden,39,2025-01-17,day,1
5z29YbIMIwnziyX97G9h8Z,2025-03-13 00:00:00.000000 +00:00,Every Night Fantasy,album,4,075679643001,"An Atlantic Records release. Under exclusive license to Atlantic Recording Corporation for the world excluding Denmark, Finland, Norway and Sweden. Distributed by ADA Nordic for Denmark, Finland, Norway and Sweden., © 2024 Artist Company Ten AB","An Atlantic Records release. Under exclusive license to Atlantic Recording Corporation for the world excluding Denmark, Finland, Norway and Sweden. Distributed by ADA Nordic for Denmark, Finland, Norway and Sweden., ℗ 2024 Artist Company Ten AB",Elektra (NEK),51,2024-10-18,day,8
6mEUw9i8bI2eXDevJJHiVv,2025-03-13 00:00:00.000000 +00:00,Record Deal,single,4,075679627650,© 2024 Gagball AB under exclusive license to Atlantic Recording Corporation,℗ 2024 Gagball AB under exclusive license to Atlantic Recording Corporation,42696720-4265-6174-2052-65636f726473,39,2024-10-25,day,1
4JILgQ2bXqNFc0QvIGb0LR,2025-03-13 00:00:00.000000 +00:00,Romeo,album,2,00602475077206,"© 2024 Tiller, under exclusive license to Universal Music AB","℗ 2024 Tiller, under exclusive license to Universal Music AB",Universal Music AB,48,2024-10-04,day,10
1AcV0nmpenJzOStQBprXiV,2025-03-13 00:00:00.000000 +00:00,"Truly Yours, Isak",album,3,198588725368,(C) 2024 Isak Danielson,(P) 2024 Isak Danielson,IOD Entertainment,42,2024-09-27,day,8
4NCx3ON0rvFuramqtPsbkk,2025-03-13 00:00:00.000000 +00:00,Childhood,single,3,067003895965,2025 Pangur Records under exclusive license to Nettwerk Music Group Inc.,2025 Pangur Records under exclusive license to Nettwerk Music Group Inc.,Nettwerk Music Group,38,2025-01-03,day,5
6zV1rrLQtJCzWv7jF3QE6w,2025-03-13 00:00:00.000000 +00:00,Så mycket bättre 2024 - Tolkningarna,album,3,196872682175,,(P) 2024 Simon Superti under exclusive license to Sony Music Entertainment Sweden AB,Sony Music Sweden,49,2024-11-22,day,7
0wZLxZ9Y3IbCvuMiPssrbA,2025-03-13 00:00:00.000000 +00:00,"AND THEN, FROM THE SHADOWS - EP",single,3,196872880960,,"(P) 2025 Björn Dixgård under exclusive license to Razzia, a division of Sony Music Entertainment Sweden AB",Razzia,41,2025-02-21,day,5
28hLStD389vh57mwsDykXg,2025-03-13 00:00:00.000000 +00:00,Forevers,album,2,00602468095088,"© 2024 John Engelbert AB/ Farmer AB, under exclusive license to Universal Music AB","℗ 2024 John Engelbert AB/ Farmer AB, under exclusive license to Universal Music AB",Universal Music AB Distributed Labels,43,2024-09-27,day,9
6xR58S23eubMHUlwWGOq4E,2025-03-13 00:00:00.000000 +00:00,Younger,single,2,00602475227168,"© 2024 Helga Film AB, under exclusive license to Universal Music AB","℗ 2024 Helga Film AB, under exclusive license to Universal Music AB",Universal Music AB,37,2024-10-25,day,2
2oiwnIWZCXGX7b3NwwJwJY,2025-03-13 00:00:00.000000 +00:00,Närmare då,single,4,5021732588876,© 2025 Warner Music Sweden AB,℗ 2025 Warner Music Sweden AB,WM Sweden,36,2025-01-10,day,1
6PLulYvcgXjXRHPKaaGoc5,2025-03-13 00:00:00.000000 +00:00,Bastard,album,2,00602475880332,© 2025 Ärlige Markus / Universal Music AB,℗ 2025 Ärlige Markus / Universal Music AB,Universal Music AB,47,2025-02-07,day,10
6pUqEAq1WoB1O9g7HWNuXL,2025-03-13 00:00:00.000000 +00:00,Säkra kort,single,3,196872462432,,(P) 2024 Sony Music Entertainment Sweden AB,Columbia,36,2024-09-20,day,2
5vFDUbMumlLOjC75rHioJC,2025-03-13 00:00:00.000000 +00:00,Pink Velvet Theatre,album,2,00602475391180,© 2024 Universal Music AB,℗ 2024 Universal Music AB,Universal Music AB,55,2024-10-25,day,14
2s9VlRAcWjMhjHUjNFuhtR,2025-03-13 00:00:00.000000 +00:00,WIND BLOW,single,3,196872721447,,"(P) 2025 Björn Dixgård under exclusive license to Razzia, a division of Sony Music Entertainment Sweden AB",Razzia,35,2025-01-10,day,2
0M0MROPnqYuHEK5R16YCxk,2025-03-13 00:00:00.000000 +00:00,Habits (Stay High) - Spotify Singles,single,3,196872520002,,(P) 2024 Yaeger AB under exclusive license to Sony Music Entertainment Sweden AB,Columbia,34,2024-10-11,day,1
3fmuDEVEgtEIYqEYEaDF1f,2025-03-13 00:00:00.000000 +00:00,Sparvöga / I skydd av mörkret,single,3,7332181129779,"2025 Playground Music Scandinavia AB, under exklusiv licens från Dina Ögon","2025 Playground Music Scandinavia AB, under exklusiv licens från Dina Ögon",506c6179-6772-6f75-6e64-204d75736963,39,2025-01-24,day,2
4fbyHwnPeLWh410DFJnpL3,2025-03-13 00:00:00.000000 +00:00,Biohacking My Technology,single,3,198588763773,(C) 2024 Ferris Pier Music,(P) 2024 Ferris Pier Music,Ferris Pier,34,2024-09-13,day,1
49gFYMZfHnBMVWEeSwqYmI,2025-03-13 00:00:00.000000 +00:00,Småstadsdrömmar,single,3,196872437263,,(P) 2024 Pistol Packin' Music under exclusive license to Sony Music Entertainment Sweden AB,Pistol Packin' Music,34,2024-09-13,day,1
